taxi_id;indulas;idotartam;tavolsag;viteldij;borravalo;fizetes_modja
5704;2016.12.12 18:00;540;0,7;6,75;2;bankkártya
1901;2016.12.02 21:45;60;0;3,25;0;készpénz
1257;2016.12.02 23:15;420;1,8;7,75;0;készpénz
593;2016.12.01 0:00;540;1,9;8,75;0;készpénz
3877;2016.12.13 10:00;360;0,6;5,5;8;bankkártya
3216;2016.12.30 11:00;300;0,6;5,25;0;készpénz
1378;2016.12.19 19:00;660;1,8;8,75;0;készpénz
316;2016.12.27 22:15;600;3,4;11,5;0;készpénz
2745;2016.12.16 18:30;480;0,4;6;0;készpénz
1302;2016.12.09 0:30;300;1;6;0;készpénz
7112;2016.12.14 18:15;900;1,6;9,5;0;készpénz
7577;2016.12.05 16:45;3300;13,5;37,75;0;készpénz
6837;2016.12.02 12:45;2220;18,3;46;9,2;bankkártya
5175;2016.12.15 16:00;180;0,5;4,75;1;bankkártya
1942;2016.12.25 1:30;240;1;5,75;2;bankkártya
3026;2016.12.31 21:15;960;2,05;11,25;0;készpénz
2572;2016.12.08 18:30;900;1,6;9,25;2;bankkártya
5076;2016.12.07 20:45;1440;18;44,25;9,75;bankkártya
1106;2016.12.02 22:30;660;3,5;11,75;2,55;bankkártya
5828;2016.12.06 8:00;840;5,7;16,5;0;készpénz
7540;2016.12.03 18:15;600;1,1;7,75;2;bankkártya
4735;2016.12.10 20:15;300;0,8;5,5;0;készpénz
8082;2016.12.14 13:15;540;0,7;6,75;0;készpénz
1282;2016.12.10 2:45;300;3,5;11;2,2;bankkártya
2036;2016.12.21 9:45;480;1,3;7,25;3;bankkártya
6058;2016.12.19 8:45;4260;18;49,5;10,7;bankkártya
342;2016.12.16 16:45;840;1;8,75;0;készpénz
1261;2016.12.20 18:45;600;0;7,25;1,5;bankkártya
7456;2016.12.03 10:45;480;1,6;8;0;készpénz
2218;2016.12.22 18:15;1140;1,1;10;0;készpénz
5343;2016.12.23 0:00;480;2,5;9,25;2;bankkártya
2782;2016.12.09 20:30;960;0,2;14;0;készpénz
8630;2016.12.09 12:45;300;0,7;5,5;2;bankkártya
2768;2016.12.09 15:00;2880;1,1;48,25;10,45;bankkártya
3313;2016.12.10 12:30;120;0,2;4,25;0;készpénz
5538;2016.12.12 18:45;600;2,5;9,5;0;készpénz
2612;2016.12.09 8:30;360;0;5,75;0;készpénz
7888;2016.12.14 15:00;2580;17,8;44,75;8,95;bankkártya
1615;2016.12.04 2:30;660;0,1;10,75;0;készpénz
567;2016.12.16 13:15;600;1,2;7,75;4;bankkártya
8561;2016.12.13 12:30;360;1;6;0;készpénz
2796;2016.12.02 12:00;780;2,1;9,5;0;készpénz
5140;2016.12.17 17:30;540;1,1;7;0;készpénz
1163;2016.12.31 0:00;300;1,2;6,25;0;készpénz
3915;2016.12.13 12:15;180;0,6;4,75;0;készpénz
8414;2016.12.02 15:15;539;1,36;7,75;3;bankkártya
768;2016.12.12 18:00;120;0,5;4,5;1;bankkártya
6585;2016.12.01 15:00;3360;13,2;37,25;7,45;bankkártya
7776;2016.12.05 15:00;840;0,1;10;0;készpénz
7384;2016.12.02 8:30;300;0,6;5;0;készpénz
4488;2016.12.02 19:45;1140;8,9;25;0;bankkártya
4542;2016.12.12 9:45;540;1,8;8;0;készpénz
4213;2016.12.02 17:30;720;3,4;11,75;2;bankkártya
7451;2016.12.02 22:45;540;1,3;7,5;0;készpénz
4106;2016.12.17 9:00;420;0;8,25;0;készpénz
6200;2016.12.15 15:00;540;1;7;0;készpénz
2699;2016.12.23 14:15;420;1,3;7;0;készpénz
8640;2016.12.14 16:45;720;0,8;7,75;2;bankkártya
6544;2016.12.27 16:15;1020;0;12;0;készpénz
2992;2016.12.09 14:45;1740;2,3;15,75;0;készpénz
8200;2016.12.14 12:15;540;2,8;10,25;0;készpénz
8749;2016.12.22 18:45;1080;3,3;12,75;2;bankkártya
8682;2016.12.23 13:45;900;2;10;2;bankkártya
6401;2016.12.21 13:30;1200;3,1;13,25;0;készpénz
225;2016.12.06 22:45;180;0,3;4,5;0;bankkártya
6779;2016.12.11 22:15;540;0,1;10;2,2;bankkártya
2856;2016.12.20 8:45;240;0,9;5,5;0;készpénz
4951;2016.12.13 21:15;2362;31,57;75,25;15;bankkártya
6902;2016.12.30 22:30;180;0;4,25;0;készpénz
517;2016.12.03 22:00;60;0,2;3,75;0;készpénz
6853;2016.12.02 16:00;240;0,4;4,75;2;bankkártya
5301;2016.12.02 16:30;660;1,6;8,75;2;bankkártya
8273;2016.12.06 18:15;360;1;6,25;0;készpénz
4560;2016.12.30 0:15;180;0;5;0;ingyenes
7523;2016.12.15 8:45;1740;0;20;5;bankkártya
6985;2016.12.19 15:00;1140;0,1;11,5;0;bankkártya
6867;2016.12.10 16:45;600;1;7;0;készpénz
4664;2016.12.10 0:45;780;3,2;11,25;3,4;bankkártya
1381;2016.12.09 18:30;1200;1,6;11;2;bankkártya
456;2016.12.29 9:30;300;0,7;5,25;0;készpénz
5268;2016.12.29 18:15;480;1,1;7;0;készpénz
3465;2016.12.07 9:45;1020;0;11;2,2;bankkártya
6537;2016.12.18 2:00;360;1,2;6,5;1,35;bankkártya
4752;2016.12.10 12:45;1980;11,8;31,75;9,06;bankkártya
6196;2016.12.07 9:30;300;1,1;6;2;bankkártya
7651;2016.12.11 3:45;180;0,9;5,25;3;bankkártya
2884;2016.12.31 22:00;540;1,6;7,75;2;bankkártya
5138;2016.12.09 13:30;360;0,8;5,75;0;készpénz
6096;2016.12.24 23:15;660;2,7;10,5;3;bankkártya
4210;2016.12.14 7:30;120;0,7;5;0;készpénz
7629;2016.12.07 7:45;360;0,8;6;3;bankkártya
4832;2016.12.20 16:30;540;0,8;6,75;0;készpénz
7776;2016.12.17 16:00;780;0;8,5;3;bankkártya
3946;2016.12.31 0:15;420;3,1;10,5;0;készpénz
1314;2016.12.29 15:45;180;0,5;4,75;0;készpénz
2022;2016.12.23 12:00;660;2,3;9,75;2;bankkártya
5025;2016.12.13 13:30;720;0,1;9;3;bankkártya
5787;2016.12.24 11:30;540;1,1;7,25;0;készpénz
8588;2016.12.01 23:15;1500;0,9;38,5;0;készpénz
6923;2016.12.31 17:00;0;0;3,25;0;készpénz
4880;2016.12.01 12:00;660;5,3;16,25;2;bankkártya
5655;2016.12.04 10:45;498;1,86;8,25;0;készpénz
2330;2016.12.06 9:00;360;0;5,5;0;készpénz
1905;2016.12.01 7:30;540;1,2;7,5;0;készpénz
8264;2016.12.04 18:15;2700;17,8;44,5;0;készpénz
3296;2016.12.16 13:30;480;1,3;6,75;1,01;bankkártya
6861;2016.12.08 13:15;600;2,43;10;3;bankkártya
506;2016.12.12 19:15;0;0;3,25;0;készpénz
2003;2016.12.13 16:45;420;1,1;7;0;készpénz
3931;2016.12.10 17:00;660;1,6;8,5;2;bankkártya
5948;2016.12.01 14:00;600;0,7;7;0;készpénz
1842;2016.12.27 18:15;660;5,4;16,25;0;készpénz
2221;2016.12.23 5:00;1440;16,14;40,5;6,08;bankkártya
8634;2016.12.28 16:00;240;0,5;5;0;készpénz
1257;2016.12.06 16:45;300;0,9;6;2;bankkártya
7528;2016.12.11 0:30;660;0;10,25;0;készpénz
1563;2016.12.09 20:45;780;0;12,75;0;készpénz
8630;2016.12.22 17:15;780;1,5;9;2;bankkártya
7861;2016.12.07 18:45;780;1,8;9;0;készpénz
8630;2016.12.21 10:00;240;0,3;4,75;1,75;bankkártya
5813;2016.12.15 9:45;431;1,02;6,5;0;készpénz
6185;2016.12.15 12:00;780;1,9;9,5;0;készpénz
5894;2016.12.17 18:45;720;3,5;12;2,4;bankkártya
1079;2016.12.09 20:30;588;2,07;8,5;2;bankkártya
3428;2016.12.02 19:30;540;1,4;7,5;2;bankkártya
376;2016.12.12 19:00;480;0;6,25;0;készpénz
7556;2016.12.22 10:00;0;0;3,25;0;készpénz
4832;2016.12.30 21:45;540;1,5;7,75;0;készpénz
1981;2016.12.07 13:45;240;0,3;4,5;0;készpénz
5130;2016.12.29 21:00;540;0;7,25;0;készpénz
2251;2016.12.27 15:15;180;0,6;4,75;0;készpénz
8392;2016.12.09 12:15;420;1,5;7,5;2;bankkártya
1521;2016.12.06 12:15;240;0,4;4,75;0;készpénz
7589;2016.12.22 17:30;480;1,2;6,75;2;bankkártya
8316;2016.12.02 13:30;360;0,5;5,5;0;készpénz
5997;2016.12.09 9:45;420;1;6,25;0;készpénz
3595;2016.12.19 11:00;120;0,1;4;0;készpénz
4425;2016.12.11 23:00;60;0,4;4,25;0;készpénz
279;2016.12.09 20:00;300;0;5,25;2;bankkártya
218;2016.12.12 19:45;840;3,5;12,25;2,45;bankkártya
6553;2016.12.09 8:15;2580;10,1;29,5;0;készpénz
6611;2016.12.06 19:45;420;1;6,5;3;bankkártya
7766;2016.12.20 14:45;420;0,7;5,5;0;készpénz
8048;2016.12.01 18:30;780;0,7;7,75;0;készpénz
404;2016.12.28 20:00;1740;1;41,75;0;bankkártya
6353;2016.12.08 8:15;720;0;9;0;készpénz
7257;2016.12.30 14:45;660;1,3;7,5;0;készpénz
6120;2016.12.13 12:15;660;1,3;8;0;készpénz
5573;2016.12.03 3:00;1500;2,6;10,25;0;készpénz
3453;2016.12.07 19:45;60;0;3,25;0;készpénz
8758;2016.12.09 16:45;2700;17;44,75;10,95;bankkártya
2670;2016.12.18 11:15;360;0,9;6;0;készpénz
4026;2016.12.09 18:30;480;1;6,75;2;bankkártya
5384;2016.12.22 2:15;240;0,8;5,5;0;készpénz
5921;2016.12.06 17:00;589;0,87;7;2;bankkártya
8407;2016.12.02 8:00;600;1,1;8;3;bankkártya
7210;2016.12.13 14:30;720;0;8;0;készpénz
6353;2016.12.14 16:30;0;0;3,25;3;bankkártya
1669;2016.12.23 13:00;120;0,4;4,5;0;készpénz
4432;2016.12.01 11:30;900;1,7;9,75;2;bankkártya
4433;2016.12.17 19:45;420;0,6;5,5;0;készpénz
6898;2016.12.03 19:00;1980;0;16,5;0;készpénz
5243;2016.12.29 12:15;1380;0;26,5;0;készpénz
8496;2016.12.22 15:00;720;1,1;8;0;készpénz
5983;2016.12.01 13:45;480;1;6,5;0;készpénz
4694;2016.12.01 20:00;180;0,5;4,5;3;bankkártya
5899;2016.12.14 22:45;180;0,6;5;1;bankkártya
3473;2016.12.03 19:15;480;0,8;6,5;0;készpénz
5475;2016.12.29 22:30;720;0,1;11;0;készpénz
5827;2016.12.20 20:00;540;2,4;9,75;0;készpénz
7323;2016.12.03 20:45;540;1,3;7,25;0;készpénz
5112;2016.12.08 13:00;300;1,2;6,75;3;bankkártya
323;2016.12.01 1:15;300;1,3;6,75;0;készpénz
5730;2016.12.08 18:45;1020;5,8;18;4,62;bankkártya
469;2016.12.02 21:15;1320;12,2;31,75;0;készpénz
8396;2016.12.13 18:00;720;1,6;8,5;3;bankkártya
7173;2016.12.23 15:00;600;1,3;7,5;2;bankkártya
4586;2016.12.13 1:45;240;1,1;6;0;készpénz
4216;2016.12.17 12:45;1020;3;12;0;készpénz
8147;2016.12.15 11:45;540;0,98;7,25;0;készpénz
6451;2016.12.18 14:00;600;1,9;8,75;2,55;bankkártya
8315;2016.12.31 1:15;480;4,1;12,5;0;készpénz
7513;2016.12.07 13:15;660;2,2;9,75;0;készpénz
5829;2016.12.09 16:45;360;0;5,25;0;készpénz
3173;2016.12.09 18:15;1380;2,15;13,75;2,85;bankkártya
8414;2016.12.23 18:15;180;0,59;4,75;0;készpénz
6562;2016.12.17 16:45;360;0;5,75;0;készpénz
7782;2016.12.11 14:45;540;0,8;7;3;bankkártya
7546;2016.12.03 9:00;0;0;3,25;0;készpénz
7330;2016.12.14 11:45;540;1,3;7,5;2;bankkártya
8626;2016.12.15 2:45;180;0,6;4,75;0;készpénz
1989;2016.12.20 16:45;300;0;5,75;0;készpénz
7471;2016.12.20 11:30;720;3,62;12,5;2,6;bankkártya
1164;2016.12.15 22:15;360;0;6,75;2;bankkártya
1095;2016.12.20 22:30;840;3,7;12,5;2,9;bankkártya
6877;2016.12.08 21:00;120;0,3;4;2;bankkártya
8613;2016.12.13 19:15;900;2,7;11,5;3;bankkártya
5138;2016.12.08 9:15;780;2,4;10,25;0;készpénz
5472;2016.12.11 17:45;360;0;6,75;1;bankkártya
920;2016.12.28 19:00;960;4,5;14,5;0;készpénz
3458;2016.12.31 22:00;1800;22,9;55,75;0;készpénz
5863;2016.12.03 22:15;1020;5,1;16,25;3,25;bankkártya
5548;2016.12.12 18:45;660;0,5;7,25;0;készpénz
760;2016.12.14 13:45;60;0;4;0;készpénz
4710;2016.12.10 19:00;1140;4,4;16;0;készpénz
7355;2016.12.12 17:45;1080;0,2;15;3;bankkártya
3267;2016.12.06 17:45;420;0;6,25;2;bankkártya
1265;2016.12.21 21:30;480;1,7;7,75;2;bankkártya
4761;2016.12.20 13:45;480;1,3;7;0;készpénz
770;2016.12.15 23:30;360;1,2;6,5;0;készpénz
1684;2016.12.12 18:15;480;1,7;8;2;bankkártya
7196;2016.12.15 17:00;835;1,1;8,5;0;készpénz
8565;2016.12.16 17:45;600;1,4;7,5;0;készpénz
8407;2016.12.05 23:45;360;1,28;7;0;készpénz
7307;2016.12.10 19:15;360;0,61;5,5;0;készpénz
8384;2016.12.20 9:15;1320;2,7;13,5;1;bankkártya
6095;2016.12.22 11:30;360;1,1;6,25;0;készpénz
4659;2016.12.29 13:45;2100;17,5;43,25;9,75;bankkártya
7373;2016.12.10 13:30;780;1,8;10;0;készpénz
3099;2016.12.20 12:00;600;1,18;7,25;0;bankkártya
8586;2016.12.22 9:15;840;0,3;15;0;készpénz
3214;2016.12.20 12:15;420;1,1;6,75;0;készpénz
6151;2016.12.01 22:45;720;7,4;20,5;0;készpénz
686;2016.12.04 14:30;120;0;4;1;bankkártya
4246;2016.12.19 0:45;480;1,4;7,25;1;bankkártya
1746;2016.12.16 19:15;540;0,7;6,5;2;bankkártya
6691;2016.12.10 12:45;420;1,2;7;1,6;bankkártya
5885;2016.12.15 11:15;1740;13,9;36,5;7,9;bankkártya
1284;2016.12.10 18:15;840;1,4;9;0;készpénz
1877;2016.12.31 8:00;0;0;34;10;bankkártya
4198;2016.12.08 21:00;2220;17,9;44,25;0;készpénz
2640;2016.12.04 14:00;960;0,4;18,5;4,6;bankkártya
7284;2016.12.10 18:15;240;0,3;4,75;0;készpénz
7092;2016.12.14 17:15;780;0;9;2;bankkártya
5680;2016.12.15 17:30;420;1,7;7,5;2;bankkártya
2534;2016.12.21 9:00;360;1,2;6,25;2;bankkártya
6871;2016.12.10 1:30;1020;3,9;13,5;3;bankkártya
532;2016.12.30 15:30;840;1,8;10;2;bankkártya
8344;2016.12.06 21:15;240;0,6;5;0;készpénz
6008;2016.12.09 7:45;300;0,78;5,5;0;készpénz
6038;2016.12.22 16:15;2280;8,3;26;0;készpénz
2833;2016.12.01 10:45;780;2;9,75;0;készpénz
4374;2016.12.02 8:15;2051;3,79;17,5;2;bankkártya
7452;2016.12.31 11:45;1560;23,3;55,75;15;bankkártya
1589;2016.12.23 10:45;600;1,7;8,5;3;bankkártya
1959;2016.12.16 21:15;300;1,1;6;0;készpénz
8279;2016.12.16 14:30;0;0;3,25;0;készpénz
3179;2016.12.03 14:00;240;0,9;5,5;0;készpénz
1385;2016.12.15 17:45;480;1,6;7,5;0;készpénz
4316;2016.12.17 14:15;900;2,5;10,75;0;készpénz
2500;2016.12.12 20:00;480;1,6;7,5;0;készpénz
4762;2016.12.16 11:30;480;1,6;8,25;0;készpénz
6837;2016.12.15 16:30;2220;10,9;30,25;6,25;bankkártya
7727;2016.12.07 16:30;360;1;6;0;készpénz
5349;2016.12.06 23:30;300;1,2;6,25;0;készpénz
7375;2016.12.20 15:45;480;0;6,25;0;készpénz
7663;2016.12.06 19:45;376;0,71;5,75;0;készpénz
8709;2016.12.03 8:30;180;0;5,25;0;készpénz
2235;2016.12.12 15:30;2280;17;42,25;9,25;bankkártya
6072;2016.12.10 17:00;1380;3,57;14;2,9;bankkártya
6577;2016.12.22 16:30;2340;4,7;20,75;0;bankkártya
233;2016.12.11 7:00;0;0;3,25;0;készpénz
92;2016.12.08 23:15;300;0,8;5,25;0;készpénz
6717;2016.12.02 0:00;660;4;13;2,6;bankkártya
422;2016.12.13 14:00;180;0,3;4,25;0;készpénz
3876;2016.12.17 15:00;720;5,1;15,25;3,95;bankkártya
8759;2016.12.05 22:45;0;0;52;0;bankkártya
50;2016.12.08 21:30;840;0,1;9,75;0;készpénz
3264;2016.12.07 14:45;960;2,9;11,75;0;készpénz
6989;2016.12.19 14:45;300;0;5,25;0;készpénz
54;2016.12.27 14:30;780;2,4;10;0;készpénz
7;2016.12.29 19:00;360;1,3;6,25;0;készpénz
2240;2016.12.28 17:30;540;0;7;0;készpénz
7029;2016.12.09 16:15;1020;3,7;13,25;0;készpénz
3882;2016.12.16 22:45;2100;23,2;56,5;0;készpénz
4458;2016.12.14 5:30;420;1,5;7,5;0;készpénz
1058;2016.12.08 21:15;300;1,3;6,5;2;bankkártya
2337;2016.12.25 20:30;300;0,9;6;0;bankkártya
2147;2016.12.24 9:30;1620;25,2;60,25;15,3;bankkártya
6713;2016.12.01 9:00;300;0,9;5,75;0;készpénz
4638;2016.12.31 22:45;2400;0;44;11,25;bankkártya
7400;2016.12.16 10:45;611;1,36;7,5;0;készpénz
4763;2016.12.30 3:00;540;2,1;8,75;2,15;bankkártya
1596;2016.12.29 16:45;360;0,9;6,25;2;bankkártya
5343;2016.12.11 22:15;420;1,2;7;0;készpénz
284;2016.12.17 22:45;600;1,2;7,25;0;készpénz
6074;2016.12.02 8:45;420;1,6;6;2;bankkártya
68;2016.12.19 18:15;2220;4,1;19,75;0;készpénz
6482;2016.12.28 14:30;780;1,63;9;2;bankkártya
8159;2016.12.18 16:30;660;3,5;11,75;0;bankkártya
4106;2016.12.10 16:45;660;0;7,5;2;bankkártya
7171;2016.12.19 9:00;300;0,7;5,5;2;bankkártya
2953;2016.12.11 5:45;720;0,4;21,5;0;készpénz
8657;2016.12.09 22:00;720;1,61;8,75;0;készpénz
8149;2016.12.07 13:45;240;0,8;5,5;0;készpénz
3232;2016.12.06 9:00;2460;16,4;41;0;ingyenes
1964;2016.12.01 22:00;1020;6,4;19;0;bankkártya
3400;2016.12.25 6:30;1320;18,3;44,75;11,43;bankkártya
920;2016.12.20 16:45;240;0,6;5,25;2;bankkártya
4460;2016.12.04 17:30;2880;17;43,75;0;bankkártya
3454;2016.12.16 8:30;360;1,2;6,5;2;bankkártya
5310;2016.12.06 21:45;1200;12,4;32;9;bankkártya
4846;2016.12.02 11:45;1800;17,2;44,25;9,65;bankkártya
4886;2016.12.28 16:45;540;1,4;7,5;0;készpénz
6075;2016.12.30 3:30;960;6,2;18,5;0;készpénz
6343;2016.12.26 11:00;0;0;3,25;0;készpénz
554;2016.12.01 13:00;1020;3;13;0;készpénz
4494;2016.12.14 0:00;420;1,9;8;0;készpénz
3594;2016.12.23 15:30;2400;0;23,5;0;készpénz
6792;2016.12.10 0:45;420;1,9;7,75;0;készpénz
7374;2016.12.11 11:00;480;1,49;7,75;0;készpénz
4026;2016.12.30 21:15;540;0,5;6,75;4;bankkártya
6673;2016.12.13 16:15;1620;13,4;34,75;6;bankkártya
7622;2016.12.28 15:45;900;0;12,75;0;készpénz
5110;2016.12.11 19:00;240;0,6;4,75;0;készpénz
6419;2016.12.23 19:30;1560;6,5;20,5;0;készpénz
4702;2016.12.06 15:00;360;0;6,25;1;bankkártya
3181;2016.12.18 19:45;540;3,5;11,5;3;bankkártya
1559;2016.12.24 10:45;660;2,4;9,75;0;készpénz
390;2016.12.20 23:45;1560;18,1;44,5;9,8;bankkártya
1521;2016.12.03 22:00;600;3,2;11;0;készpénz
4860;2016.12.15 19:00;360;0,3;5,25;1;bankkártya
5180;2016.12.27 23:45;1080;8,1;22,25;5,8;bankkártya
1115;2016.12.29 18:30;1380;8,2;23,75;0;bankkártya
5628;2016.12.03 0:30;420;0;6,75;0;készpénz
1261;2016.12.30 21:00;480;0;7,75;2;bankkártya
3501;2016.12.23 19:45;600;4,39;13,25;2,75;bankkártya
7554;2016.12.01 0:00;0;0;14,25;3;bankkártya
1383;2016.12.17 12:30;240;0;6;2;bankkártya
3876;2016.12.09 18:15;1020;2,3;11,25;0;készpénz
3620;2016.12.02 18:45;960;1,8;10,25;0;készpénz
1631;2016.12.21 15:15;480;2;8,5;0;készpénz
8652;2016.12.20 13:45;360;0,5;5,5;2;bankkártya
3741;2016.12.10 1:00;420;0,8;6,5;0;készpénz
8728;2016.12.28 0:30;1440;14,5;36,75;8,15;bankkártya
2697;2016.12.03 21:45;180;0;4;0;készpénz
2324;2016.12.26 0:00;0;0;8,5;2;bankkártya
261;2016.12.23 17:30;480;0,9;6,5;2;bankkártya
4715;2016.12.12 7:45;1200;6,2;17,5;3,6;bankkártya
6298;2016.12.05 15:30;2700;17,5;44,25;9,75;bankkártya
7356;2016.12.07 18:45;660;1,7;8,5;0;készpénz
4284;2016.12.15 23:15;780;3,1;11,25;2,25;bankkártya
2214;2016.12.24 19:45;480;1,3;7;5;bankkártya
1305;2016.12.12 19:00;840;1,9;9,75;0;készpénz
807;2016.12.17 2:45;900;2,56;11,25;0;készpénz
2696;2016.12.19 9:45;180;0,5;4,25;0;készpénz
4702;2016.12.07 17:00;540;0;7,25;0;készpénz
6131;2016.12.17 16:30;360;1,1;6,25;0;készpénz
2802;2016.12.22 6:15;480;2;8,75;3;bankkártya
2805;2016.12.31 0:15;720;0,5;7,5;4;bankkártya
5659;2016.12.01 12:45;840;6,3;18,75;0;készpénz
4219;2016.12.12 18:00;529;0,99;7;0;készpénz
4659;2016.12.19 15:45;600;1,5;8,25;0;készpénz
6317;2016.12.14 9:45;420;0;6,75;2;bankkártya
2890;2016.12.17 17:30;720;2,1;9,25;1;bankkártya
3058;2016.12.23 13:15;180;0,6;5;0;készpénz
4612;2016.12.18 11:45;180;1,2;6,5;0;készpénz
2418;2016.12.19 10:30;720;2,7;10,5;2;bankkártya
8232;2016.12.16 22:00;1140;0;14;0;készpénz
6;2016.12.16 23:30;840;0;20,5;5,35;bankkártya
5523;2016.12.15 16:15;780;1,6;7,75;0;készpénz
8193;2016.12.22 14:45;780;0;8;2;bankkártya
8709;2016.12.08 12:00;420;0;6;2;bankkártya
4446;2016.12.01 2:00;1740;17,4;43,5;9,5;bankkártya
3373;2016.12.14 12:15;360;0,6;5,5;2;bankkártya
3235;2016.12.22 17:00;660;0,8;7,5;0;készpénz
841;2016.12.03 2:00;840;3;11,75;0;készpénz
3581;2016.12.23 13:00;660;1,2;8;0;készpénz
6524;2016.12.19 16:30;1080;1,9;11,25;0;készpénz
2053;2016.12.30 14:45;120;0,6;4,5;1,35;bankkártya
7536;2016.12.06 18:30;960;0,1;10;0;készpénz
4020;2016.12.02 17:15;540;0,6;6,5;0;készpénz
524;2016.12.16 7:15;1800;18,1;44,5;4;bankkártya
4029;2016.12.22 20:45;720;4,09;13,5;0;készpénz
739;2016.12.17 18:30;960;1,5;9,5;2,75;bankkártya
5848;2016.12.29 3:00;120;0,6;4,75;0;készpénz
2607;2016.12.08 21:15;660;0;8;0;készpénz
7340;2016.12.02 22:45;1380;6,9;20,5;0;bankkártya
7596;2016.12.22 13:45;960;1,6;9,5;2,1;bankkártya
904;2016.12.29 17:30;420;2;8,5;0;készpénz
2560;2016.12.20 19:00;4740;12,7;40,5;0;készpénz
1979;2016.12.14 7:15;120;0,6;4,75;2;bankkártya
2698;2016.12.29 11:30;0;0;14;0;bankkártya
1319;2016.12.04 19:30;600;0;8;0;készpénz
8482;2016.12.03 9:00;780;3,5;12;3;bankkártya
1420;2016.12.02 13:45;360;0,7;5,75;0;készpénz
3523;2016.12.15 14:30;300;0,7;5,5;2;bankkártya
6259;2016.12.16 11:15;1680;6,5;20,75;3;bankkártya
4946;2016.12.19 23:15;360;1,1;6,25;0;készpénz
1401;2016.12.29 18:15;600;2,9;10,5;0;készpénz
5812;2016.12.10 23:00;480;0;6,75;0;készpénz
8166;2016.12.07 17:45;690;2,14;9,25;1;bankkártya
5390;2016.12.22 0:00;1320;14,8;37,25;0;készpénz
4060;2016.12.02 12:30;420;0,8;6,25;0;készpénz
274;2016.12.09 22:15;420;0,8;6,25;1;bankkártya
4252;2016.12.03 15:30;360;1,5;7;0;készpénz
5400;2016.12.02 9:30;780;0;9,25;0;készpénz
3657;2016.12.14 15:45;780;3,1;11,75;0;készpénz
2297;2016.12.29 10:45;660;0,1;9;1,25;bankkártya
8397;2016.12.13 21:45;1441;7,54;21,5;4,6;bankkártya
3721;2016.12.19 14:15;720;0;9,5;0;készpénz
4325;2016.12.29 9:00;1020;0;24,75;2;bankkártya
4142;2016.12.10 18:30;420;1,2;7;0;bankkártya
8262;2016.12.03 13:45;360;1,2;6,75;0;készpénz
93;2016.12.28 15:15;240;0,7;5,25;0;készpénz
4303;2016.12.17 11:30;780;2,1;9,75;0;készpénz
5993;2016.12.10 20:15;360;0,6;5,5;4;bankkártya
4466;2016.12.17 4:15;0;0;20;0;bankkártya
6042;2016.12.14 11:15;360;0,6;5,5;1;bankkártya
7748;2016.12.14 18:00;1020;0;9,5;2;bankkártya
7531;2016.12.24 1:15;360;0;6,5;0;készpénz
2088;2016.12.14 18:45;720;1,5;8,5;0;készpénz
7545;2016.12.14 13:15;360;0,7;5,75;0;készpénz
3886;2016.12.19 22:45;240;1;5,75;2;bankkártya
4089;2016.12.08 7:30;480;1,3;7,25;0;készpénz
4205;2016.12.05 10:30;1740;2,15;16;0;készpénz
8031;2016.12.30 21:00;840;0;11,5;2,3;bankkártya
6830;2016.12.28 8:00;540;2,2;9;0;készpénz
4723;2016.12.01 12:15;0;0;3,25;0;készpénz
4954;2016.12.08 12:45;360;0;6;0;készpénz
3506;2016.12.10 0:00;600;1,2;7,75;0;készpénz
7323;2016.12.17 1:15;660;2,4;9,75;2,65;bankkártya
3691;2016.12.06 18:30;720;3,2;11,25;0;készpénz
8718;2016.12.19 14:30;1080;2,8;12;2,4;bankkártya
1762;2016.12.10 8:30;10;0,06;3,25;0;készpénz
6943;2016.12.20 18:45;480;1,3;7;2;bankkártya
8534;2016.12.16 23:00;416;2,58;9,25;1;bankkártya
7396;2016.12.17 8:30;420;1,4;7;0;készpénz
2796;2016.12.10 13:15;1980;16,3;41;8,2;bankkártya
1147;2016.12.21 10:30;540;1,1;7,5;0;készpénz
6596;2016.12.14 13:45;600;1,2;7,75;2;bankkártya
6043;2016.12.01 15:15;600;1,1;7,75;2,5;bankkártya
625;2016.12.11 5:00;1500;0;45,25;13,55;bankkártya
1152;2016.12.13 14:15;540;0;6,75;0;készpénz
935;2016.12.14 19:30;1860;0,7;34,5;7,7;bankkártya
3793;2016.12.03 20:00;1200;0;13,75;0;készpénz
1654;2016.12.03 12:30;840;2,8;10,75;2;bankkártya
3773;2016.12.19 14:30;480;0;6,5;0;készpénz
4997;2016.12.18 17:00;540;2,2;9;3;bankkártya
4114;2016.12.13 14:15;396;1,24;6,5;2;bankkártya
3909;2016.12.05 23:00;2280;30,01;71,25;0;bankkártya
3750;2016.12.15 11:00;720;1,5;8,75;0;készpénz
4111;2016.12.08 11:15;480;0;6,5;2;bankkártya
5519;2016.12.16 6:30;274;1,03;5,75;0;készpénz
5496;2016.12.06 12:45;720;1,7;8,75;1;bankkártya
1462;2016.12.07 19:15;360;0,9;6,25;0;készpénz
1409;2016.12.09 19:30;120;0,5;4,5;0;készpénz
4229;2016.12.08 14:15;720;2;9,25;0;készpénz
827;2016.12.10 7:15;480;1,6;7,75;0;készpénz
5548;2016.12.08 17:30;540;1,9;8,75;0;készpénz
6922;2016.12.17 14:15;840;2,6;11;3;bankkártya
318;2016.12.09 10:45;540;1,2;7,25;3;bankkártya
